Date,Open,High,Low,Close,Adj Close,Volume
2021-03-24,22.041290,23.611513,21.983133,23.495201,18.664246,634830971
2021-03-25,23.611513,24.018610,22.332073,22.739168,18.063663,697085311
2021-03-26,23.029949,23.437044,22.564699,23.262575,18.479450,387825288
2021-03-29,23.437044,25.530678,23.437044,24.658331,19.588221,628093536
2021-03-30,25.007269,25.530678,24.658331,25.065426,19.911610,405028029
2021-03-31,25.123583,25.239895,24.425705,24.542019,19.495823,264181775
2021-04-01,24.774643,24.949114,24.076765,24.832800,19.726814,266923857
2021-04-07,25.239895,27.333527,24.949114,27.333527,21.713356,516071163
2021-04-08,27.682465,28.147717,26.984589,27.915091,22.175343,367561833
2021-04-09,28.438499,30.125036,28.264030,28.671125,22.775925,571653077
2021-04-12,29.659784,31.462633,29.136375,31.404478,24.947258,538280133
2021-04-13,29.543470,30.532131,28.322186,28.380342,22.544933,941472164
2021-04-14,28.205873,28.787437,25.588833,26.926432,21.389967,833236402
2021-04-15,27.275370,28.031404,27.042744,27.217215,21.620960,326648538
2021-04-16,27.566153,28.322186,27.100901,28.322186,22.498734,224994905
2021-04-19,28.787437,29.834253,27.740622,29.369001,23.330309,389052534
2021-04-20,29.601627,30.357662,28.903751,29.659784,23.561300,285350045
2021-04-21,30.415817,32.567608,30.183191,32.044197,25.455442,596903058
2021-04-22,33.788891,34.777550,30.590286,31.346321,24.901062,701036774
2021-04-23,31.462633,32.683918,30.299505,32.276825,25.640240,390107416
2021-04-26,32.800232,33.730736,32.160511,33.614422,26.702806,383621357
2021-04-27,34.719395,35.708054,34.021519,34.603081,27.488184,516332815
2021-04-28,35.010178,37.220123,35.010178,36.231461,28.781744,588485106
2021-04-29,37.278278,37.859840,34.661240,35.010178,27.811575,564956478
2021-05-03,32.974701,33.672581,31.520790,31.520790,25.039658,534384078
2021-05-04,31.113695,32.276825,28.380342,29.194532,23.191713,593066941
2021-05-05,29.194532,30.939226,28.496656,29.427158,23.376507,406140149
2021-05-06,30.357662,30.881069,26.984589,28.322186,22.498734,473483870
2021-05-07,29.194532,31.113695,27.915091,31.113695,24.716267,524788925
2021-05-10,30.822912,30.997381,29.543470,29.601627,23.515102,421722111
2021-05-11,26.751963,28.031404,26.693806,26.693806,21.205170,474002697
2021-05-12,26.751963,27.159058,24.076765,24.600174,19.542021,798144728
2021-05-13,23.262575,25.472521,22.448385,24.425705,19.403423,624676835
2021-05-14,25.530678,26.403025,23.785984,24.309393,19.311028,553631327
2021-05-17,22.215759,24.076765,21.924978,21.924978,17.416885,535613571
2021-05-18,23.495201,24.076765,23.088106,24.076765,19.126232,280063347
2021-05-19,24.425705,26.461180,24.076765,26.054085,20.696987,656511153
2021-05-20,25.181738,25.995930,24.076765,24.193079,19.218630,458343075
2021-05-21,24.890957,25.298052,23.727827,24.076765,19.126232,460601006
2021-05-24,23.495201,25.763304,23.262575,25.356209,20.142605,428336853
2021-05-25,25.937773,26.984589,25.588833,25.879616,20.558390,586799524
2021-05-26,26.054085,26.228554,24.890957,24.949114,19.819214,307664263
2021-05-27,24.716488,25.414364,24.542019,25.356209,20.142605,358190453
2021-05-28,25.937773,26.403025,25.646990,25.937773,20.604589,342324285
2021-05-31,26.286711,28.438499,26.054085,28.322186,22.498734,794709405
2021-06-01,28.845594,29.136375,28.031404,28.031404,22.267738,590020776
2021-06-02,28.264030,28.729280,26.751963,26.926432,21.389967,489331572
2021-06-03,27.217215,27.624310,26.344868,27.100901,21.528563,380726990
2021-06-04,26.868275,27.566153,26.810120,26.926432,21.389967,234950475
2021-06-07,27.566153,28.322186,26.751963,27.449841,21.805754,492296866
2021-06-08,27.333527,27.682465,26.926432,27.042744,21.482363,206814109
2021-06-09,26.984589,27.333527,25.879616,25.937773,20.604589,305540880
2021-06-10,25.937773,26.112242,24.425705,24.600174,19.542021,497895686
2021-06-11,24.600174,25.239895,24.193079,24.832800,19.726814,283653403
2021-06-15,24.251234,24.658331,23.844139,23.902296,18.987638,366209200
2021-06-16,23.320732,23.320732,22.157602,22.215759,17.647877,512455480
2021-06-17,22.797323,24.425705,22.681011,24.425705,19.403423,475338809
2021-06-18,24.542019,25.298052,23.960453,23.960453,19.033834,537707288
2021-06-21,24.134922,24.483862,23.669670,24.134922,19.172430,285515945
2021-06-22,24.774643,24.949114,24.018610,24.251234,19.264828,224619190
2021-06-23,24.600174,25.239895,24.309393,25.007269,19.865410,347325391
2021-06-24,25.414364,25.530678,24.832800,24.949114,19.819214,228070563
2021-06-25,25.123583,25.239895,24.425705,24.425705,19.403423,195381461
2021-06-28,24.716488,25.123583,24.193079,24.832800,19.726814,205172548
2021-06-29,24.949114,24.949114,23.844139,23.844139,18.941437,208786974
2021-06-30,23.902296,24.367548,23.495201,24.134922,19.172430,143995749
2021-07-01,24.483862,24.774643,24.018610,24.134922,19.172430,148952174
2021-07-02,24.425705,25.298052,24.309393,24.716488,19.634418,281971350
2021-07-05,24.949114,25.065426,24.425705,24.832800,19.726814,142811206
2021-07-06,25.007269,25.065426,24.193079,24.193079,19.218630,146100211
2021-07-07,24.193079,24.600174,23.844139,23.844139,18.941437,122250909
2021-07-08,24.193079,25.705147,24.134922,24.251234,19.264828,443447474
2021-07-09,24.251234,24.542019,23.960453,24.076765,19.126232,143660204
2021-07-12,24.658331,24.658331,23.785984,23.844139,18.941437,122632471
2021-07-13,24.018610,24.425705,23.669670,23.669670,18.802843,149874736
2021-07-14,23.960453,23.960453,22.564699,22.797323,18.109863,248613812
2021-07-15,22.855480,23.437044,22.390228,23.378889,18.571850,145999688
2021-07-16,23.320732,23.844139,22.913637,23.146263,18.387054,133614485
2021-07-19,22.913637,22.971794,22.564699,22.622854,17.971266,121339199
2021-07-20,22.332073,22.506542,21.750507,21.866821,17.370684,224123986
2021-07-21,22.273916,22.273916,20.761848,20.878162,16.585308,305752385
2021-07-22,21.576038,22.273916,21.401569,22.157602,17.601679,245491758
2021-07-23,22.681011,22.739168,22.041290,22.622854,17.971266,186864459
2021-07-26,22.855480,23.146263,22.681011,22.739168,18.063663,139782837
2021-07-27,22.622854,22.622854,21.808664,21.808664,17.685284,104658073
2021-07-28,21.750507,22.564699,20.936317,22.273916,18.062569,163676921
2021-07-29,22.739168,22.797323,21.750507,21.983133,17.826763,172469676
2021-07-30,22.099447,22.332073,21.634195,21.634195,17.543800,137935380
2021-08-02,21.576038,22.273916,21.110788,22.215759,18.015408,144227640
2021-08-03,22.332073,22.564699,21.924978,22.157602,17.968246,113189285
2021-08-04,22.913637,24.367548,22.855480,24.367548,19.760355,676945712
2021-08-05,25.007269,25.065426,23.611513,23.960453,19.430229,879791080
2021-08-06,23.495201,23.785984,23.146263,23.320732,18.911461,284314015
2021-08-09,23.088106,23.727827,22.739168,23.378889,18.958624,195971180
2021-08-10,23.495201,23.553358,22.855480,22.913637,18.581339,120372902
2021-08-11,22.913637,23.378889,22.681011,22.971794,18.628498,149232726
2021-08-12,23.029949,23.262575,22.913637,23.088106,18.722820,71637356
2021-08-13,23.146263,23.378889,22.913637,23.088106,18.722820,139004764
2021-08-16,22.971794,23.262575,22.506542,22.855480,18.534176,140074914
2021-08-17,22.855480,22.855480,22.855480,22.855480,18.534176,0
2021-08-18,22.855480,23.611513,22.739168,23.553358,19.100105,217024250
2021-08-19,23.262575,23.437044,22.215759,22.215759,18.015408,184221247
2021-08-20,22.099447,22.332073,21.227100,21.227100,17.213675,270394746
2021-08-23,20.994474,21.459726,20.878162,21.343412,17.307997,195292206
2021-08-24,21.052631,21.227100,19.656876,19.773190,16.034657,397402154
2021-08-25,19.831347,20.412910,19.773190,19.947659,16.176140,170680297
2021-08-26,20.122128,20.238441,19.889502,19.889502,16.128977,94209350
2021-08-27,20.122128,20.761848,20.005816,20.412910,16.553425,173151498
2021-08-30,20.471067,20.587379,20.063972,20.180285,16.364780,85847273
2021-08-31,20.180285,20.180285,19.598721,20.063972,16.270460,175859547
2021-09-01,19.947659,20.412910,19.831347,20.005816,16.223299,115109086
2021-09-02,20.063972,20.122128,19.540564,19.540564,15.846012,117420314
2021-09-03,19.656876,19.773190,19.307938,19.366095,15.704531,90771467
2021-09-06,18.726374,19.366095,18.202965,19.075312,15.468727,212158726
2021-09-07,19.482407,19.889502,19.249781,19.540564,15.846012,168939377
2021-09-08,19.366095,19.424252,19.017157,19.133469,15.515889,77209249
2021-09-09,19.307938,19.598721,19.249781,19.540564,15.846012,73675033
2021-09-10,19.715033,20.122128,19.715033,19.889502,16.128977,118781952
2021-09-13,19.889502,20.005816,19.540564,19.656876,15.940334,54710572
2021-09-14,19.773190,19.889502,19.191626,19.307938,15.657371,61995993
2021-09-15,19.307938,19.715033,19.191626,19.249781,15.610209,80943907
2021-09-16,19.424252,19.482407,18.900843,19.075312,15.468727,68141511
2021-09-17,19.075312,19.424252,18.900843,19.191626,15.563049,90384418
2021-09-22,18.726374,19.191626,18.261122,19.191626,15.563049,145855560
2021-09-23,19.366095,19.366095,18.726374,18.959000,15.374406,98380207
2021-09-24,19.133469,19.540564,19.075312,19.191626,15.563049,121777287
2021-09-27,19.307938,20.412910,19.249781,20.412910,16.553425,314776990
2021-09-28,20.005816,20.180285,19.773190,19.831347,16.081818,150752038
2021-09-29,19.482407,20.122128,19.424252,20.063972,16.270460,183627741
2021-09-30,20.354753,20.703691,19.773190,19.773190,16.034657,167380198
2021-10-01,19.773190,20.063972,19.598721,19.598721,15.893174,117364836
2021-10-04,19.889502,20.005816,19.191626,19.191626,15.563049,109467629
2021-10-05,19.017157,20.005816,18.959000,19.715033,15.987494,142696282
2021-10-06,19.598721,19.715033,19.075312,19.075312,15.468727,123414517
2021-10-07,19.249781,19.424252,19.075312,19.133469,15.515889,59742493
2021-10-08,19.191626,19.540564,18.959000,19.017157,15.421565,54837252
2021-10-12,18.900843,19.017157,18.435591,18.493748,14.997121,90001652
2021-10-13,18.610062,18.726374,18.028496,18.028496,14.619833,82445972
2021-10-14,18.261122,18.726374,18.086653,18.551905,15.044280,68060844
2021-10-15,19.017157,19.075312,18.668217,18.784531,15.232924,57571275
2021-10-18,18.784531,18.900843,18.261122,18.377436,14.902799,68611030
2021-10-19,18.551905,18.842686,18.377436,18.610062,15.091442,57961256
2021-10-20,18.726374,18.784531,18.144810,18.144810,14.714155,104862860
2021-10-21,18.086653,18.144810,17.621401,17.970341,14.572674,125066819
2021-10-22,17.970341,18.028496,17.446932,17.505089,14.195387,90790767
2021-10-25,17.272463,17.795870,17.272463,17.737715,14.384030,67985720
2021-10-26,17.912184,17.970341,17.446932,17.563246,14.242550,82879820
2021-10-27,17.563246,17.912184,17.505089,17.854027,14.478351,69238180
2021-10-28,18.610062,19.540564,18.435591,18.900843,15.327244,306635636
2021-10-29,19.424252,19.598721,18.900843,19.424252,15.751692,220592301
2021-11-01,19.715033,19.831347,19.191626,19.249781,15.610209,108307596
2021-11-02,19.366095,19.598721,19.133469,19.249781,15.610209,62224042
2021-11-03,19.307938,19.889502,19.249781,19.598721,15.893174,147997987
2021-11-04,19.889502,20.063972,19.598721,19.773190,16.034657,104090280
2021-11-05,20.471067,21.401569,20.238441,21.227100,17.213675,376527183
2021-11-08,21.343412,21.517883,20.703691,21.459726,17.402319,196138527
2021-11-09,21.168943,21.401569,20.878162,20.936317,16.977871,108855430
2021-11-10,20.703691,21.052631,19.889502,19.889502,16.128977,188505982
2021-11-11,19.656876,20.180285,19.598721,19.773190,16.034657,80057812
2021-11-12,19.889502,20.122128,19.773190,20.005816,16.223299,46558604
2021-11-15,20.122128,20.180285,19.773190,20.005816,16.223299,53630917
2021-11-16,20.005816,20.180285,19.656876,19.831347,16.081818,62442125
2021-11-17,19.947659,20.587379,19.831347,20.587379,16.694908,112667157
2021-11-18,20.878162,22.448385,20.820005,21.750507,17.638121,431914121
2021-11-19,22.332073,22.622854,21.808664,22.041290,17.873924,259680471
2021-11-22,22.273916,22.739168,21.924978,21.983133,17.826763,156184421
2021-11-23,21.692352,21.866821,21.343412,21.517883,17.449480,91158583
2021-11-24,21.692352,21.924978,21.459726,21.692352,17.590961,62584995
2021-11-25,21.866821,21.924978,21.401569,21.517883,17.449480,70758007
2021-11-26,21.401569,21.634195,20.703691,20.703691,16.789227,116677810
